Process Id,1678254827800933000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
2,1678254827801050000,0,CREATE,None,None,(pid: 93719) - (speed: 1) - (recp: 127.0.0.1;3346) - (id: 2),None
2,1678254831808862000,0,INTERNAL,None,None,5,0
2,1678254832808851000,1,RECEIVED,3,2,6,6
2,1678254833808849000,6,RECEIVED,3,2,4,6
2,1678254834808848000,7,RECEIVED,3,2,9,7
2,1678254835808850000,8,RECEIVED,3,2,5,6
2,1678254836808850000,9,RECEIVED,3,2,4,6
2,1678254837808850000,10,RECEIVED,3,2,2,7
2,1678254838808852000,11,RECEIVED,3,2,7,6
2,1678254839808850000,15,RECEIVED,3,2,8,5
2,1678254840808850000,20,RECEIVED,3,2,7,6
2,1678254841808851000,21,RECEIVED,3,2,3,7
2,1678254842808851000,30,RECEIVED,3,2,8,6
2,1678254843808848000,37,RECEIVED,3,2,4,8
2,1678254844808850000,39,RECEIVED,3,2,2,7
2,1678254845808850000,56,RECEIVED,3,2,9,8
2,1678254846808855000,58,RECEIVED,3,2,9,9
2,1678254847808854000,60,RECEIVED,3,2,10,10
2,1678254848808853000,62,RECEIVED,3,2,6,11
2,1678254849808853000,72,RECEIVED,3,2,2,11
2,1678254850808853000,75,RECEIVED,3,2,7,10
2,1678254851808853000,77,RECEIVED,3,2,2,11
2,1678254852808853000,84,RECEIVED,3,2,9,12
2,1678254853808853000,85,RECEIVED,3,2,5,11
2,1678254854808854000,93,RECEIVED,3,2,2,10
2,1678254855808854000,95,RECEIVED,3,2,1,10
2,1678254856808852000,96,RECEIVED,3,2,6,10
2,1678254857808855000,97,RECEIVED,3,2,4,10
2,1678254858808853000,102,RECEIVED,3,2,5,10
2,1678254859808853000,103,RECEIVED,3,2,10,10
2,1678254860808854000,110,RECEIVED,3,2,9,9
2,1678254861808850000,122,RECEIVED,3,2,10,9
2,1678254862808853000,125,RECEIVED,3,2,4,10
2,1678254863808853000,127,RECEIVED,3,2,5,11
2,1678254864808851000,131,RECEIVED,3,2,3,13
2,1678254865808853000,145,RECEIVED,3,2,7,14
2,1678254866808854000,153,RECEIVED,3,2,4,14
2,1678254867808854000,157,RECEIVED,3,2,3,15
2,1678254868808854000,167,RECEIVED,3,2,7,14
2,1678254869808853000,172,RECEIVED,3,2,8,14
2,1678254870808854000,185,RECEIVED,3,2,4,15
2,1678254871808852000,189,RECEIVED,3,2,4,16
2,1678254872808853000,191,RECEIVED,3,2,4,16
2,1678254873808852000,193,RECEIVED,3,2,2,16
2,1678254874808854000,197,RECEIVED,3,2,8,16
2,1678254875808852000,200,RECEIVED,3,2,10,16
2,1678254876808853000,201,RECEIVED,3,2,8,15
2,1678254877808853000,203,RECEIVED,3,2,10,15
2,1678254878808851000,204,RECEIVED,3,2,7,16
2,1678254879808852000,209,RECEIVED,3,2,3,15
2,1678254880808855000,210,RECEIVED,3,2,9,14
2,1678254881808852000,216,RECEIVED,3,2,3,14
2,1678254882808851000,217,RECEIVED,3,2,7,14
2,1678254883808851000,232,RECEIVED,3,2,4,14
2,1678254884808936000,235,RECEIVED,3,2,8,14
2,1678254885808909000,239,RECEIVED,3,2,1,14
2,1678254886808909000,242,RECEIVED,3,2,10,15
2,1678254887808908000,245,RECEIVED,3,2,8,16
2,1678254888808921000,246,RECEIVED,3,2,1,17
2,1678254889808920000,254,RECEIVED,3,2,1,17
2,1678254890808918000,259,RECEIVED,3,2,5,18
2,1678254891808920000,264,RECEIVED,3,2,10,17
2,1678254892808942000,280,RECEIVED,3,2,1,16
2,1678254893808921000,283,RECEIVED,3,2,2,16
2,1678254894808921000,284,RECEIVED,3,2,2,15
